GeneID	SL	SP	XL	XP
Bra012773	0	0	0	0.298187
Bra012774	0	0	0	0
Bra012775	4.420399	0.829069	3.477351	3.058357
Bra012776	0	0	0	0
Bra012777	0.0104818	0	0	0.00733319
Bra012778	0	0	0	0
Bra012779	20.93075	21.057999	30.736705	38.192249
Bra012780	0.1478438	0.248652111	0.178704	0.13785035
Bra012781	9.9330458	12.3877496	13.5868195	9.1041818
Bra012782	7.7070162	8.0650072	7.797805	8.0264175
Bra012783	0	0	0	0
Bra012784	0.381613	17.5434	0.302679	4.30355
Bra012785	20.2523	20.28119	17.14121	12.6367
Bra012786	56.319322	35.750268	48.511743	33.614809
Bra012787	0.627727	0.112583	0.138957	0.224422
Bra012788	203.9584	19.42626	41.06983	31.31871
Bra012789	0	0	0	0.0121434
Bra012790	17.158378	18.308334	16.865003	14.978805
Bra012791	8.066571	7.031201	8.2568	7.617274
Bra012792	0	0	0.00380456	0.00414234
Bra012793	0.211169	0.313899	0.230514	0.1547
Bra012794	13.64937	8.67508	11.5771589131	3.410043
Bra012795	0.17195	0.577263	0.263542	1.55909
Bra012796	6.344111	5.265047	5.876684	3.9241145
Bra012797	0	0.00163663	0	0.00140399
Bra012798	0.0512094	0.162457	0.0549383	0.0920337
Bra012799	2.63608	7.26879	3.8518	29.8342
Bra012800	0.109132	0.5028235	0.3457003	4.110277
Bra012801	21.993	89.9071	49.0561	126.467
Bra012802	0	0	0	0
Bra012803	1.80121	32.1513	2.02114	29.8685
Bra012804	0	0.0187547	0	0
Bra012805	3.980659	5.011504	8.063381	28.72938
Bra012806	0.04888182026	0.452812	0.01306049215	0.736169
Bra012807	9.309966	15.622027	11.527634	29.191266
Bra012808	0	0	0	0
Bra012809	183.65982	125.34608	192.53288	192.46415
Bra012810	7.4069124	6.5980745	7.2457567	5.3785356
Bra012811	0	0.0410102	0	0.0254277
Bra012812	4.769137	5.147741	6.165627	9.0531716
Bra012813	0	0.00973234	0	0
Bra012814	4.7379961	5.548856	4.9174938	4.9808791
Bra012815	6.8025271	8.12677638	6.3148346	7.8395436
Bra012816	5.520433	6.569431	7.751973	9.927476
Bra012817	0.0255607	0.155963	0.0455037	0.16639
Bra012818	27.6411936	50.485332	34.179479	56.5826219
Bra012819	0	3.96169	0.0987131	1.40352
Bra012820	3.9540681	10.0160761	3.5941333	6.992744
Bra012821	0	0	0	0
Bra012822	0.116566	0.0966728	0.287929	0.0655635
Bra012823	15.1407583	14.77832695	12.6136	11.4788372
Bra012824	11.372218	15.117331	10.42238064	10.263487254
Bra012825	0.44586	0.832948	0.273834	0.247885
Bra012826	0	0	0	0
Bra012827	18.262971	21.08331	14.388105	14.084267
Bra012828	0.0186571	0	0.0227473	0.00232841
Bra012829	0	0	0	0
Bra012830	9.9857	41.0301	17.4866	17.8623
Bra012831	0.8219122	2.1875318	1.2515967	7.9255607
Bra012832	0.292167	5.47104	0.425161	9.636664
Bra012833	37.437052	12.80199953	24.895963	6.4365924
Bra012834	0	0	0	0
Bra012835	39.671773	26.312383	21.390194	15.2587928
Bra012836	30.992163	20.970116	27.8459541	26.9530584
Bra012837	17.786956	20.48306	19.25523	21.019716
Bra012838	20.402056	14.611135608	16.4135	19.15345
Bra012839	0	0.024417	0	0
Bra012840	24.2978492	27.770893	32.543019	36.1418183
Bra012841	0.437718	0.737112	1.041458	1.683476
Bra012842	0	0	0	0.0763105
Bra012843	0.0531304	0.847063	0.04016538	3.62909
Bra012844	0	0	0	0
Bra012845	5.49234	11.30023	1.919082	40.19602
Bra012846	0	0	0	0
Bra012847	0.0399465	0.0713819	0	0.0380558
Bra012848	0	0.0106814	0	0
Bra012849	17.983881	13.670157	18.425189	14.018212
Bra012850	34.01123	50.3796	41.21597	102.3171
Bra012851	4.374288	3.712194	3.103944	4.066929
Bra012852	7.34349	10.45148	2.8707	9.85242
Bra012853	0	0	0	0
Bra012854	0.929926	0.162788	0.197044	0.118479
Bra012855	39.420722	20.8046262	13.7526158	3.7961165
Bra012856	11.743431	16.538933	9.535127	8.4385066
Bra012857	0.0183463	0.00451418	0	0.0141925
Bra012858	4.4014957	2.3361462	3.3368696	1.48961
Bra012859	0.1493079167	1.20034	0.370249	4.0830066
Bra012860	2.69996496	3.010455963	2.4572934886	3.8090021412
Bra012861	43.238867	31.616496	46.23843	41.122317
Bra012862	0	0	0	0
Bra012863	0.0332392	1.3083997	0.0407249	3.6639137
Bra012864	0	0	0	0
Bra012865	74.8966	66.7045	80.3578	87.2685
Bra012866	15.2356387	20.884566032	16.174222	13.187889
Bra012867	17.4065072	17.437245	24.0077379	30.9748208
Bra012868	16.729218	16.286712	17.434077	12.305037
Bra012869	42.302812	29.525843	44.26563	35.40066
Bra012870	5.131236	3.071356	5.511106	3.998364
Bra012871	41.2711506	33.1343312	40.7186055	30.089746
Bra012872	0.5279689	7.078802	0.611939	27.103036
Bra012873	0	0	0	0
Bra012874	20.095431	19.614573	19.932213	25.557027
Bra012875	0.0600797	0.0339207	0	0.0232883
Bra012876	13.7100931	10.0591545	14.2357126	11.2452055
Bra012877	0	0.00697792	0	0.0430352
Bra012878	3.17441	2.32147	3.29311	2.66039
Bra012879	9.7809636	5.2265384	9.0231855	6.0900737
Bra012880	5.9922294	6.759251	7.559497	7.125672
Bra012881	1.23486	0.0460273	1.00593	0.111853
Bra012882	21.9996921	14.39412	28.72879879	9.220138878
Bra012883	0	0.0583931	0	0.0411018
Bra012884	15.619307	9.314893	15.679108	10.809027
Bra012885	4.717382	3.407507	7.702269	4.071202
Bra012886	0	0	0	0
Bra012887	0.223586	2.16414	1.41688	4.02626
Bra012888	0	0	0	0
Bra012889	10.25647	11.18993	19.19076	18.27927
Bra012890	29.7178	38.5103	39.9952	21.6151
Bra012891	14.104377	23.85242	19.437202	19.561688
Bra012892	0.075401	0.0250481	0.0787619	0
Bra012893	0	0	0	0
Bra012894	2.969263	0.9932586	1.773911	2.1113428
Bra012895	2.1591551	3.363529	1.516953	2.616612
Bra012896	0.2217275	0.1990467	0.21194541	0.1277173
Bra012897	86.275176	66.524943	91.420271	75.075332
Bra012898	0.0114128	0.0249424	0.0401966	0.0701615
Bra012899	6.1448291	15.79852	28.499478	52.67702
Bra012900	0.416807	0.663383	0.457929	0.800462
Bra012901	0.16239	0.177488	0.0246918	0.754464
Bra012902	0	0	0	0
Bra012903	0	0	0	0
Bra012904	0.0253409	0	0.0277618	0
Bra012905	8.155864	0.6060482	4.864933	0.09134342
Bra012906	0	0	0	0
Bra012907	16.276252	13.382639	15.748596	11.4223748
Bra012908	8.2781057	6.1826753	7.1982664	5.2773245
Bra012909	0	0	0	0.0195047
Bra012910	76.0843	319.994	153.437	509.881
Bra012911	0	0	0	0
Bra012912	30.06745	22.60703	30.91865	30.67252
Bra012913	7.43742	8.30328	4.16123	3.24084
Bra012914	0.560908	0.97682	0.307833	0.872004
Bra012915	11.3217182	7.2504724	9.4914306	8.0900129
Bra012916	187.086	181.649	235.708	235.286
Bra012917	3.7420751	3.940662	4.4230488	4.2771068
Bra012918	91.941766	56.967159	93.534881	66.329361
Bra012919	0	0	0	0
Bra012920	0.867864	1.23761	1.07642	1.57946
Bra012921	0	0	0	0
Bra012922	4.29574	5.63094	4.52125	4.99932
Bra012923	0	0	0	0
Bra012924	0	0	0	0
Bra012925	25.66247	29.39342	17.00908	20.62148
Bra012926	0	0	0	0.480896
Bra012927	0	0	0	0
Bra012928	0	0	0	0
Bra012929	0	0	0	0
Bra012930	0.00251801	0	0.00743365	0
Bra012931	0	0	0	0
Bra012932	0	0	0	0
Bra012933	0.511052	0.407338	0	0.303632
Bra012934	0	0	0	0
Bra012935	0	0	0	0
Bra012936	0.4365565	0.482244	0.6367613	0.1766055748
Bra012937	0	0	0	0.0113346
Bra012938	5.8747	45.3729	17.6244	63.5992
Bra012939	53.9425	71.2456	52.2288	50.06533
Bra012940	0.972655	1.00947	0.70226	1.05313
Bra012941	1.61996	1.766067	1.768748	2.50615
Bra012942	9.385238	19.95611	13.49452	9.276662
Bra012943	1.5773598	4.792819	2.582422	3.956338
Bra012944	0.02238271	0.764634	0.0406847	0.527507
Bra012945	17.106481	23.650032	18.629779	22.671374
Bra012946	32.720909	25.188126	49.628174	21.335385
Bra012947	0.00992627	0	0	0
Bra012948	0.2028768	0.2904280657	0.1308739	1.318289
Bra012949	68.5017	196.1771	71.309	230.3451
Bra012950	17.37486	15.237319	15.928232	16.191348
Bra012951	0	0	0	0
Bra012952	1.194319	12.0439	2.720189	43.94262
Bra012953	0	0	0	0
Bra012954	0	0	0	0
Bra012955	0	0	0	0.00581737
Bra012956	7.18225969	6.0978542	7.9987514	11.0568338
Bra012957	0	0	0.00465823	0.00379615
Bra012958	14.2749827	13.2942814	12.7285893	13.8419327
Bra012959	34.85173	20.16703	42.61677	12.407335
Bra012960	0.03186489	0.572973	0.0740226	0.960643
Bra012961	6.295809	34.69363	7.43423	113.16672
Bra012962	27.5163474	49.469697	43.088629	96.2252856
Bra012963	0.136792	0.294102	0.167464	0.355884
Bra012964	83.255526	96.422356	75.261795	70.140984
Bra012965	1.16400494	1.6408422	1.1168731	2.50527311
Bra012966	0.339895	0.887352	0.310306	0.780711
Bra012967	6.1101	4.9142	2.72836	2.88947
Bra012968	12.1887439	8.7345494	11.926352	10.7961
Bra012969	78.60862	116.45706	92.2288	79.37183
Bra012970	48.14036	18.57725	29.542426	16.044864
Bra012971	39.920518	42.745757	38.220831	33.579302
Bra012972	0.8233709	14.778827	0.90680132	2.7142727
Bra012973	0	0.034036	0.0105573	0.0714481
Bra012974	5.757209	6.850468	4.99733	3.3908727
Bra012975	151.820979	95.26185	139.20406	75.081104
Bra012976	27.59297	36.7296	29.59199	25.44669
Bra012977	10.123464	16.1838	11.630283	17.43202
Bra012978	41.102357	51.07456	50.08301	73.22753
Bra012979	9.4921369	7.7350838	8.3526891	6.8114965
Bra012980	148.360849	129.249589	186.060982	216.731386
Bra012981	2.952864	4.51503	3.458817	5.308106
Bra012982	1.09681573	0.57690918	1.30466932	0.0672101
Bra012983	0.0154287	0.00868351	0	0.00473432
Bra012984	19.5824437	13.9852079	18.538391	17.131344
Bra012985	1.157646	3.325088	1.7350938	4.3587824
Bra012986	11.925516	16.064283	17.226456	32.61206
Bra012987	4.466361	7.196366	4.5683371	7.356705
Bra012988	4.2271397	3.41903606	3.9768938	3.50462845
Bra012989	54.433925	39.001279	51.7213	34.219394
Bra012990	0.2413872	0.1762594	0.2137713	0.544322
Bra012991	3.289994	2.59002	3.40998	3.43486
Bra012992	22.37179	13.39965	22.6135	21.75373
Bra012993	0.340718	0.0780376	0.0953097	0
Bra012994	8.4443674	9.21503	8.4696772	8.960569
Bra012995	3.5950934	4.70599	2.6008114	4.87942112
Bra012996	581.39681	232.43507	549.77789	114.874952
Bra012997	0	0	0.00404553	0
Bra012998	0.00173059	0	0.00159198	0.0041082
Bra012999	0.331748	0.777241	0.3688306	0.5547503
Bra013000	1.1101496	0.558447	1.0462570843	0.9318758219
Bra013001	0.075197262	1.00225339115	0.0940718	1.475825
Bra013002	4.0332358	2.7965653	4.3077005	3.6762063
Bra013003	90.41507	77.2006751	158.220656	82.08008
Bra013004	0.171403	0.13327	0.104038	0.0417114
Bra013005	0.287696	0.121009	0.0336815	0.129301
Bra013006	8.74987	6.96772	8.52066	6.66891
Bra013007	0.9626819	17.2118384	0.57146014	19.557557
Bra013008	0	0	0	0
Bra013009	1.6828567	3.140645	1.4998203	57.0612
Bra013010	0	0	0	0
Bra013011	0.0859749	0.0435481	0.0362086	0.0220096
Bra013012	9.9769499	17.353367	16.1014578	28.714279
Bra013013	10.513113	38.892376	26.380858084	99.4046192
Bra013014	4.7596	6.41965	6.42633	10.1095
Bra013015	8.4399433	7.4471829	7.5644265	6.871492
Bra013016	1.607474	4.5950978	1.102109	6.2158
Bra013017	9.2885343	6.9498488	8.2761328	5.71624527
Bra013018	39.884878	68.976788	79.104133	146.120059
Bra013019	50.099994	134.5798259	72.656683	283.36585654
Bra013020	3.06816	1.15768	1.04169	0.996654
Bra013021	1.03311	0.959903	0.787346	0.568317
Bra013022	6.0239593	6.5340595529	5.66177977	6.113326
Bra013023	0.2695824	0.724201	0.654609	4.94267
Bra013024	0.00545557	0	0	0
Bra013025	18.832246	10.215342	14.532918	8.805174
Bra013026	15.792885	30.48999	24.07458	29.609896
Bra013027	12.5707926	13.403449	13.4848434	16.8484129
Bra013028	0	0	0	0
Bra013029	0	0	0	0
Bra013030	0	0	0	0
Bra013031	0.0204941	0.172352	0	0
Bra013032	0	0	0	0
Bra013033	0	0	0	0
Bra013034	1.755925	12.97957	10.6231	62.53112
Bra013035	25.05213	21.51102	25.69399	21.5877
Bra013036	0	0	0	0
Bra013037	0	0.0569522	0.01414372	0.1799654
Bra013038	21.5695487	18.1562389	19.00608286	14.66462218
Bra013039	0	0	0	0
Bra013040	4.74917081	3.52325865	4.39915449	4.75377999
Bra013041	0	0	0	0
Bra013042	0.0312707	0.0108067	0.0932288	0.00786343
Bra013043	0	0.12715563402	0	0.228629662791
Bra013044	0	0	0	0
Bra013045	0	0	0	4.61973
Bra013046	114.6023	70.3707	106.5003	64.7977
Bra013047	0	0	0	0
Bra013048	20.5066	19.49935	22.05017	19.52951
Bra013049	0.215289	5.2249612	0.792261	14.208464
Bra013050	12.9124	20.463529	10.509824	14.689214
Bra013051	8.6238932	11.969952	8.8296364	10.335526
Bra013052	0	0	0	0
Bra013053	11.961335	23.325106	23.661364	44.364408
Bra013054	5.829605	5.162583	6.666487	3.439546
Bra013055	2.9974328	2.668424	4.849086	2.729503
Bra013056	0.0566753	0	0	0.0349868
Bra013057	18.246471	17.1247	18.048551	16.243876
Bra013058	15.291878	12.188771	5.905726	18.51714
Bra013059	5.44676	2.905909	3.653853	1.9284311
Bra013060	29.383104	32.695935	22.536135	11.866217
Bra013061	0	0	0	0
Bra013062	0.131627	0.37158	0.165656	0.138695
Bra013063	0	0.0123087	0	0.0139481
Bra013064	0	0	0	0
Bra013065	0	0	0	0
Bra013066	297.624454	255.66516	318.94196	272.72946
Bra013067	0	0	0	0
Bra013068	8.9866707	7.3551615	8.5519702	11.7551085
Bra013069	0.8047196	4.093764	0.337184	3.8284806
Bra013070	0	0	0	0
Bra013071	0	0	0	0
Bra013072	0.057716	0.4159508	0.1420892	1.613441
Bra013073	0.73519994	0.56397624	0.88021687	0.74994327
Bra013074	0.00350004	0.0407651	0.00937641	0.293057
Bra013075	0	0	0	0
Bra013076	9.34201	7.635843	4.97924	3.71192
Bra013077	13.106861	11.4108299	12.2908156	7.8490641
Bra013078	0	0	0	0
Bra013079	68.203853	55.313966	77.221142	61.200822
Bra013080	7.51123	7.314042	5.92083	4.579175
Bra013081	0	0	0	0
Bra013082	0	0	0	0
Bra013083	3.247267	2.422257	3.018827	1.0323849
Bra013084	0	0	0	0
Bra013085	2.52733	2.22894	2.449468	2.945232
Bra013086	0.0165493	0.0352043	0.0121046	0.0297872
Bra013087	135.69232	100.15304	131.03175	109.429278
Bra013088	2247.7	2261.55	2171.01	751.392
Bra013089	163.222	235.797	243.017	281.823
Bra013090	5.4388047	8.9921	6.6168985	9.1040337
Bra013091	286.80247	406.1649	353.21019	366.16711
Bra013092	0.0425326	0.443191	0.0878107	0.239615
Bra013093	0	0	0	0.00776634
Bra013094	38.777272	23.840567	30.651115	26.321237
Bra013095	43.0737	28.7761	4.91604	1.12146
Bra013096	12.184185	14.79491	10.837091	12.599798
Bra013097	0	0	0	0
Bra013098	14.33581	14.38136	14.47104	11.00047
Bra013099	0	0	0	0
Bra013100	11.1403	8.7324	13.7573	16.8016
Bra013101	0	0	0	0.0432155
Bra013102	40.9677	58.5569	45.7276	53.161
Bra013103	43.7112	53.8428	46.2742	41.4462
Bra013104	47.5198824	31.163675	43.589403	30.33744
Bra013105	0.00651502	0	0	0.00722761
Bra013106	0	0	0	0
Bra013107	67.6194	34.3351	48.5761	12.8589
Bra013108	0	0	0	0
Bra013109	0	0.035727	0.173009	0
Bra013110	0	0	0	0
Bra013111	7.59055	5.4026	7.15395	4.6534
Bra013112	0.0252299	0.00775194	0.0143904	0.00538405
Bra013113	0.0313508	0.13965	0.191715	0.185589
Bra013114	30.62845	28.57023	28.33122	28.50038
Bra013115	266.4763561	83.1951666	275.350117	18.118475
Bra013116	158.5147	100.4960423	191.1872	104.7872
Bra013117	5.094146	5.92379	5.658988	7.514417
Bra013118	4.5416833	5.841584	4.4293261	6.0741912
Bra013119	0	0.0142276	0	0
Bra013120	15.675598	12.944825	13.493825	61.77025
Bra013121	53.0579774	27.4676962	48.975932	35.4664447
Bra013122	0.3826934	1.3783095	0.55332319804	2.3184837
Bra013123	0.397782	55.3041	2.47452	170.4
Bra013124	3.42909	0.160724	70.4926	0
Bra013125	33.6365547	27.1525926	32.59039	19.947546
Bra013126	3.4661218	4.461103658	4.710547	6.035751
Bra013127	29.672458	20.196762	28.559786	22.052282
Bra013128	0	0.022833	0	0.00925061
Bra013129	0	0.1189123	0.0197455	1.2859495
Bra013130	0.00592409	0	0	0
Bra013131	3.7581917	3.790917365	3.1077327	2.8486056
Bra013132	24.306881	22.170001	20.637594	13.924233
Bra013133	6.878578	9.944917	6.578259	9.025385
Bra013134	3.599451	2.1987	1.8459919	0.52072462248
Bra013135	0.7079815	2.6341066	1.556724	25.20181
Bra013136	0.07228272438	2.5475426	0.13186215392	3.925605997
Bra013137	0.00959209	0	0.000183285	0
Bra013138	0.2461854	0.14802406	0.0580265	0.3294016
Bra013139	49.596952	61.571192	47.360799	36.053796
Bra013140	0	0	0	0
Bra013141	3.05391	1.1529	3.94365	1.30545
Bra013142	0.478412051	0.746915	0.6047199	1.2473537
Bra013143	0.0513384	0	0.285331	0.0333466
Bra013144	1.34522	0.615636	2.701432	0.989569
Bra013145	20.5007141	14.0440779	18.6348896	16.70843
Bra013146	6.7050132	6.7784216	7.7622184	8.8627582
Bra013147	0	0	0	0.0359398
Bra013148	12.6299555	153.655269	154.626039	364.46047
Bra013149	0	0	0	0
Bra013150	8.4436785	7.720889	8.1431709	6.8468965
Bra013151	0	0	0	0
Bra013152	6.741028	6.5271782	8.8500562	8.5630297
Bra013153	37.10536	12.90792	45.56344	3.44745
Bra013154	14.587457	10.355345	13.108323	14.683156
Bra013155	39.062647	44.842248	35.775644	63.196373
Bra013156	36.96604	48.2344	46.7643	62.9856
Bra013157	57.107636	44.670055	61.144466	59.5581859
Bra013158	16.42208	14.327946	16.198248	10.991552
Bra013159	8.875534	7.646096	11.614965	7.6288214
Bra013160	7.3734137	6.4986586	7.7248184	10.2661
Bra013161	44.0650641	84.4667	43.7250848	219.93294
Bra013162	20.249463	17.194309	18.877935	16.2659253
Bra013163	67.940369	57.617644	80.111418	77.328957
Bra013164	4883.8984	1910.3302	7404.8843	1148.8834
Bra013165	3.088435	4.338633	3.745423	3.989781
Bra013166	0	0.00776827	0	0
Bra013167	53.034772	32.434061	45.320717	26.9038557
Bra013168	0	0	0	0.0035455
Bra013169	14.6886913	8.6088443	13.3917047	12.2544751
Bra013170	1.9611443	3.13225621	2.1757543	7.6901818
Bra013171	19.403905	14.501083	15.273364	14.422019
Bra013172	28.744366	33.917601	30.653311	40.066901
Bra013173	6.67114	14.979278	12.836	25.743685
Bra013174	16.944699	13.221392	13.771796	9.6648187
Bra013175	13.140361	94.14621	4.78897	12.583266
Bra013176	0	15626.602	10644.0255	5152.3712
Bra013177	0	0.132998	5.16227	0.531554
Bra013178	14.08203	10.55453	14.69351	16.12713
Bra013179	6.67087	7.3843813	7.02393	6.285939
Bra013180	0	0	0	0
Bra013181	0	0.00622911	0	0.00667616
Bra013182	5.6530688	5.4033291	5.345131	5.4518865
Bra013183	1.3718244	19.724905	14.075146	78.590681
Bra013184	0	0	0	0.0160552
Bra013185	17.415249	12.121488	15.98522	11.518317
Bra013186	11.7562278	10.9589088	11.0317745	9.811963
Bra013187	9.410879	13.595364	7.8966	13.783081
Bra013188	0	0	0	0
Bra013189	6.079215	6.003144	5.952294	5.603987
Bra013190	0.920108	1.370751	0.975659	1.18648
Bra013191	0.303766	3.31272	0.694663	9.65785
Bra013192	15.555231	15.269933	15.470362	13.04305
Bra013193	13.0931216	20.715386	19.62686717	29.569389
Bra013194	4.917005	46.07245	5.854524	111.38855
Bra013195	7.72321	5.96923	7.98323	1.34909
Bra013196	1.958132	5.12751	2.104692	2.907268
Bra013197	717.4246	360.965	705.6091	214.1169
Bra013198	4.327911	5.267439	4.477316	5.869284
Bra013199	0.005981266109	0.3675691	0.0356674	0.407118
Bra013200	8.437695	27.52745	15.89413	21.873302
Bra013201	16.031905	10.5101232	14.8716861	14.1202566
Bra013202	4.7558003	4.614069	4.878383	5.6822832
Bra013203	3.381816	5.240172	5.747329	13.35524
Bra013204	102.87291	73.37538	108.19924	87.78714
Bra013205	2.07502	2.74637	2.13834	5.49411
Bra013206	4062.49	3060.19	3750.55	5737.9
Bra013207	3.42581	3.58537	2.62247	2.47509
Bra013208	0	0	0.0155145	0
Bra013209	0.0319579	0.169923	0.0282839	0.3645
Bra013210	28.0444	23.7165178	22.99102	32.135983
Bra013211	13.38889	16.39897	15.758111	11.6428384876
Bra013212	0.0332842	0.262363	0.00587055	0.409731
Bra013213	0.0368015666	0.1684220965	0.1499618094	1.28623
Bra013214	0	0	0	0.0148151
Bra013215	69.9903785	54.6578616	60.7536035	58.13806
Bra013216	0.646615	0.972261	0.51406	1.33634
Bra013217	46.92441	27.28759	42.99685	30.66808
Bra013218	4.851549	8.32468	6.444214	10.189534
Bra013219	5.3297311	5.8557784	6.0376805	8.5682433
Bra013220	0	0	0	0
Bra013221	0	0	0	0
Bra013222	0	0	0	0.019617
Bra013223	0	0	0	0
Bra013224	34.9464021	26.034688	30.5014604	41.642695
Bra013225	123.931456	131.699484	112.036318	112.973923
Bra013226	0	0.3895514	0.092071187932	1.03146
Bra013227	0	0	0.00697255	0
Bra013228	0	0	0	0.0225824
Bra013229	160.20002	120.70786	155.46108	111.90364
Bra013230	4.2254576	3.689983	6.0502733	2.5038323
Bra013231	0	0	0	0
Bra013232	1.92619	1.82913	1.75061	1.42291
Bra013233	126.22725	71.7086	118.94911	49.9837
Bra013234	0.1162794	0.61132268	0.4087243	0.7674482
Bra013235	0.471973	0.713979	0.497944	0.689882
Bra013236	0	0	0	0
Bra013237	44.966975	36.109058	42.6577	39.832389
Bra013238	4.82470048	4.9236125	4.44672203	4.50851149
Bra013239	172.409849	147.387915	189.9907369	175.64919
Bra013240	0.90619	1.9588433	3.392671	5.294652
Bra013241	20.458755	18.236694	26.439934	27.797691
Bra013242	0	0	0	0
Bra013243	0	0	0	0
Bra013244	3.652898	2.4176637	7.2691832	6.66283
Bra013245	7.67239	3.925909	7.291357	2.8331244
Bra013246	14.8005970652	26.4849549	25.2313092	19.898168
Bra013247	2.67102	2.73959	2.74991	6.08914
Bra013248	0	0	0	0
Bra013249	0	0	0	0
Bra013250	29.823034	29.669503	28.782888	25.364274
Bra013251	0	0	0	0
Bra013252	15.829493	15.166592	16.86433	15.939259
Bra013253	1.11935	1.87646	5.08475	3.02747
Bra013254	1.13103905	0.67647748	0.81743164	0.41074631898
Bra013255	6.621627	4.076366	5.490619501	2.7696467297
Bra013256	0	0	0	0
Bra013257	0.264219	6.30154	0.230797	4.47509
Bra013258	20.580583	16.157299	18.528099	15.9663
Bra013259	3.01443978	5.5836748	2.95973909	8.7670429
Bra013260	0	0	0	0
Bra013261	0	0	0	0
Bra013262	0.480189	7.15104	0.961745	8.25283
Bra013263	10.8531	7.0033	12.4728	9.36695
Bra013264	19.6411	16.5132	40.6931	24.8185
Bra013265	19.681993	10.576807	22.126812	10.4388062
Bra013266	6.22821767	12.420798	7.271062	10.587949
Bra013267	0.225579	0.810733	0.263768	3.27803
Bra013268	0	0.041944	0	0.034583
Bra013269	17.609049	12.936552	16.487315	12.154908
Bra013270	7.051772	5.546803	6.370351	5.897686
Bra013271	17.7182	15.33809	16.91363	13.43633
Bra013272	0.2679001	0.5072675	0.2029135	0.1039547
Bra013273	0	0	0	0
Bra013274	1.11212213	3.01288526	1.7635366	2.7865246
Bra013275	0.29704311	1.751751	0.13740619285	15.397574
Bra013276	0	0	0	0
Bra013277	0	0	0	0
Bra013278	0	0	0	0
Bra013279	0	0	0	0
Bra013280	0	0	0	0
Bra013281	5.02748668	7.015796489	4.0598461	5.274064
Bra013282	305.088318	183.45064	253.569388	156.349629
Bra013283	41.762094	31.731377	43.823946	40.854814
Bra013284	200.97525	148.69449	241.62143	253.04267
Bra013285	1.95450767	5.5053575	2.8846173	6.3831
Bra013286	6.50263	5.399933	5.46837	7.53399
Bra013287	20.247086	14.240317	18.82084	17.150633
Bra013288	0.00838785	0	0.0203632	0.0854604
Bra013289	0.00941224	0.3717575	0	0.01347187746
Bra013290	0	0	0	0
Bra013291	0	0	0	0.0361196
Bra013292	0.089332	0.0746539	0.0601	0.164287
Bra013293	8.0189783	7.291081	8.4586089	5.779091
Bra013294	0.32360494	0.57370717	0.362822	0.445665
Bra013295	0.00398498	0.00335716	0	0
Bra013296	0.14342596	1.936633	0.25055735	2.0791592
